number,sex,age,race,emotion,extra,sex_label,age_adult,age_child,age_senior,age_teen,race_asian,race_black,race_hispanic,race_other,race_white,emotion_funny,emotion_serious,emotion_smiling
1570,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1571,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1572,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1573,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1574,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1575,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1576,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1577,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1578,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1579,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1580,male,teen,white,serious,hat,1,0,0,0,1,0,0,0,0,1,0,1,0
1581,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1582,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1583,male,teen,white,funny,,1,0,0,0,1,0,0,0,0,1,1,0,0
1584,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1585,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1586,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1587,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1588,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1589,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1590,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1591,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1592,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1593,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1594,male,teen,white,funny,,1,0,0,0,1,0,0,0,0,1,1,0,0
1595,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1596,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1597,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1598,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1599,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1600,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1601,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1602,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1603,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1604,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1605,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1606,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1607,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1608,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1609,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1610,male,teen,hispanic,serious,,1,0,0,0,1,0,0,1,0,0,0,1,0
1611,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1612,male,child,white,serious,,1,0,1,0,0,0,0,0,0,1,0,1,0
1613,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1614,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1615,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1616,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1617,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1618,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1619,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1620,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1621,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1622,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1623,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1624,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1625,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1626,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1627,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1628,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1629,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1630,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1631,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1632,male,teen,white,funny,,1,0,0,0,1,0,0,0,0,1,1,0,0
1633,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1634,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1635,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1636,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1637,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1638,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1639,male,child,white,smiling,,1,0,1,0,0,0,0,0,0,1,0,0,1
1640,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1641,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1642,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1643,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1644,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1645,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1646,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1647,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1648,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1649,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1650,female,teen,white,smiling,glasses,0,0,0,0,1,0,0,0,0,1,0,0,1
1651,male,teen,white,serious,glasses,1,0,0,0,1,0,0,0,0,1,0,1,0
1652,male,teen,white,serious,glasses,1,0,0,0,1,0,0,0,0,1,0,1,0
1653,female,teen,other,smiling,,0,0,0,0,1,0,0,0,1,0,0,0,1
1654,male,teen,white,smiling,glasses,1,0,0,0,1,0,0,0,0,1,0,0,1
1655,female,adult,white,smiling,glasses,0,1,0,0,0,0,0,0,0,1,0,0,1
1656,female,teen,white,smiling,glasses,0,0,0,0,1,0,0,0,0,1,0,0,1
1657,male,adult,white,serious,glasses,1,1,0,0,0,0,0,0,0,1,0,1,0
1658,male,adult,white,serious,glasses,1,1,0,0,0,0,0,0,0,1,0,1,0
1659,male,adult,white,smiling,glasses,1,1,0,0,0,0,0,0,0,1,0,0,1
1660,female,adult,white,serious,hat+glasses,0,1,0,0,0,0,0,0,0,1,0,1,0
1661,male,teen,white,serious,glasses,1,0,0,0,1,0,0,0,0,1,0,1,0
1662,male,teen,white,serious,glasses,1,0,0,0,1,0,0,0,0,1,0,1,0
1663,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1664,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1665,male,adult,white,serious,hat,1,1,0,0,0,0,0,0,0,1,0,1,0
1666,male,adult,white,serious,hat,1,1,0,0,0,0,0,0,0,1,0,1,0
1667,male,adult,white,serious,hat,1,1,0,0,0,0,0,0,0,1,0,1,0
1668,female,teen,white,serious,hat,0,0,0,0,1,0,0,0,0,1,0,1,0
1669,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1670,male,teen,white,funny,,1,0,0,0,1,0,0,0,0,1,1,0,0
1671,female,adult,white,funny,,0,1,0,0,0,0,0,0,0,1,1,0,0
1672,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1673,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1674,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1675,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1676,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1677,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1678,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1679,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1680,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1681,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1682,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1683,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1684,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1685,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1686,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1687,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1688,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1689,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1690,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1691,male,teen,hispanic,smiling,,1,0,0,0,1,0,0,1,0,0,0,0,1
1692,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1693,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1694,female,adult,hispanic,smiling,,0,1,0,0,0,0,0,1,0,0,0,0,1
1695,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1696,male,adult,white,serious,moustache+beard,1,1,0,0,0,0,0,0,0,1,0,1,0
1697,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1698,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1699,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1700,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1701,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1702,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1703,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1704,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1705,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1706,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1707,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1708,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1709,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1710,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1711,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1712,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1713,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1714,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1715,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1716,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1717,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1718,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1719,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1720,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1721,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1722,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1723,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1724,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1725,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1726,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1727,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1728,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
1729,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1730,female,adult,white,serious,glasses,0,1,0,0,0,0,0,0,0,1,0,1,0
1731,female,adult,white,serious,glasses,0,1,0,0,0,0,0,0,0,1,0,1,0
1732,female,adult,white,smiling,glasses,0,1,0,0,0,0,0,0,0,1,0,0,1
1733,female,teen,white,smiling,glasses,0,0,0,0,1,0,0,0,0,1,0,0,1
1734,female,adult,white,serious,glasses,0,1,0,0,0,0,0,0,0,1,0,1,0
1735,female,teen,asian,smiling,glasses,0,0,0,0,1,1,0,0,0,0,0,0,1
1736,male,teen,white,smiling,glasses,1,0,0,0,1,0,0,0,0,1,0,0,1
1737,male,teen,white,serious,glasses,1,0,0,0,1,0,0,0,0,1,0,1,0
1738,male,teen,white,smiling,glasses,1,0,0,0,1,0,0,0,0,1,0,0,1
1739,female,adult,white,serious,glasses,0,1,0,0,0,0,0,0,0,1,0,1,0
1740,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1741,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1742,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1743,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1744,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1745,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1746,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1747,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1748,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1749,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1750,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1751,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1752,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1753,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1754,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1755,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1756,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1757,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1758,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1759,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1760,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1761,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1762,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1763,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1764,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1765,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1766,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1767,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1768,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1769,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1770,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1771,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1772,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1773,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1774,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1775,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1776,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1777,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1778,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1779,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1780,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1781,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1782,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1783,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1784,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1785,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1786,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1787,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1788,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1789,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1790,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1791,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1792,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1793,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1794,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1795,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1796,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1797,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1798,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1799,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1800,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1801,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1802,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1803,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1804,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1805,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1806,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1807,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1809,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1810,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1811,female,adult,white,smiling,hat,0,1,0,0,0,0,0,0,0,1,0,0,1
1812,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1813,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1814,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1815,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1816,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1817,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1818,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1819,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1820,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1821,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1822,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1823,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1824,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1825,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1826,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1827,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1828,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1829,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1830,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1831,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1832,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1833,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1834,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1835,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1836,male,teen,white,smiling,,1,0,0,0,1,0,0,0,0,1,0,0,1
1837,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1838,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1839,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1840,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1841,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1842,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1843,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1844,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1845,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1846,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1847,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1848,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1849,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1850,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1851,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1852,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1853,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1854,female,teen,white,serious,,0,0,0,0,1,0,0,0,0,1,0,1,0
1855,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1856,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1857,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1858,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1859,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1860,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1861,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1862,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1863,male,teen,white,serious,,1,0,0,0,1,0,0,0,0,1,0,1,0
1864,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1865,female,teen,white,smiling,,0,0,0,0,1,0,0,0,0,1,0,0,1
1866,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1867,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1868,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1869,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1870,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1871,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1872,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1873,female,adult,white,serious,hat+bandana,0,1,0,0,0,0,0,0,0,1,0,1,0
1874,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1875,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1876,female,adult,white,smiling,glasses,0,1,0,0,0,0,0,0,0,1,0,0,1
1877,female,adult,white,serious,glasses,0,1,0,0,0,0,0,0,0,1,0,1,0
1878,female,adult,white,smiling,glasses,0,1,0,0,0,0,0,0,0,1,0,0,1
1879,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1880,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1881,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1882,female,adult,white,smiling,,0,1,0,0,0,0,0,0,0,1,0,0,1
1883,male,adult,black,smiling,,1,1,0,0,0,0,1,0,0,0,0,0,1
1884,male,adult,asian,smiling,,1,1,0,0,0,1,0,0,0,0,0,0,1
1885,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1886,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1887,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1888,male,adult,white,smiling,bandana,1,1,0,0,0,0,0,0,0,1,0,0,1
1889,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1890,female,adult,white,serious,,0,1,0,0,0,0,0,0,0,1,0,1,0
1891,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1892,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1893,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1894,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1895,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1896,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1897,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1898,male,adult,white,funny,,1,1,0,0,0,0,0,0,0,1,1,0,0
1899,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1900,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1901,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1902,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1903,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
1904,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1905,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1906,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1907,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1908,male,adult,white,serious,,1,1,0,0,0,0,0,0,0,1,0,1,0
1909,male,adult,white,smiling,,1,1,0,0,0,0,0,0,0,1,0,0,1
